Atk_Strength,Atk_Magic,Atk_WeaponAttack,Atk_WeaponMagic,Def_Vitality,Def_Spirit,Def_ArmorDefense,Def_ArmorSpirit,Move_Power,Move_Category,Move_Element,Def_ResistElement,Def_AbsorbElement,Damage
45,36,41,19,55,58,28,0,60,Magic,Ice,Ice,None,600
51,22,45,23,79,45,41,3,32,Physical,None,Earth,Holy,352
51,27,44,36,37,75,58,11,32,Physical,None,None,None,353
33,71,34,16,73,53,34,21,46,Magic,Poison,Poison,None,946
71,49,28,44,26,54,54,13,66,Magic,Holy,None,None,754
60,79,51,3,27,28,61,16,66,Magic,Holy,None,None,672
64,22,23,20,24,40,18,6,32,Physical,None,Poison,None,690
46,41,29,7,26,54,54,13,32,Physical,None,None,None,481
77,55,56,17,40,42,33,13,32,Physical,None,None,None,664
59,27,35,8,36,24,60,24,32,Physical,None,Fire,None,332
32,31,62,20,30,31,56,0,32,Physical,None,None,None,357
25,38,39,48,30,31,56,0,66,Magic,Holy,None,None,741
63,68,84,40,42,31,50,1,54,Magic,Wind,Wind,None,1639
66,40,28,31,40,42,33,13,32,Physical,None,None,None,717
20,63,80,33,36,69,49,2,54,Magic,Wind,Wind,Lightning,1234
70,53,59,48,48,29,49,5,66,Magic,Holy,None,Water,886
32,31,62,20,30,21,69,3,32,Physical,None,None,None,718
64,30,16,43,38,21,62,14,46,Magic,Poison,Poison,None,707
59,52,24,44,28,56,29,11,66,Magic,Holy,None,None,802
79,76,79,35,68,77,47,23,32,Physical,None,None,Poison,776
71,21,74,8,56,31,12,16,32,Physical,None,Poison,None,1596
28,65,42,21,24,40,18,6,46,Magic,Poison,Poison,None,979
39,78,43,30,24,40,18,6,46,Magic,Poison,Poison,None,1476
37,38,17,11,75,55,26,20,66,Magic,Holy,None,None,253
49,64,60,49,51,55,44,6,66,Magic,Holy,None,None,1051
59,40,61,44,42,44,24,3,54,Magic,Wind,Wind,None,1114
77,33,50,18,43,40,43,13,32,Physical,None,None,None,603
64,30,16,43,60,78,27,14,16,Physical,None,None,Holy,137
62,74,17,2,36,79,31,8,66,Magic,Holy,None,None,479
46,67,48,38,27,20,13,19,48,Magic,Earth,Earth,None,1346
71,61,47,9,68,49,31,17,32,Physical,None,None,None,498
64,30,16,43,55,58,28,0,60,Magic,Ice,Ice,None,872
59,27,35,8,68,49,31,17,32,Physical,None,None,None,344
52,54,30,5,67,20,61,8,66,Magic,Holy,Holy,None,790
64,22,23,20,24,40,18,6,32,Physical,None,Poison,None,345
46,41,29,7,43,40,43,13,32,Physical,None,None,None,461
37,75,26,35,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1840
79,64,16,4,27,20,13,19,48,Magic,Earth,Earth,None,714
61,41,15,26,36,75,61,15,66,Magic,Holy,None,None,394
62,74,17,2,42,53,56,8,48,Magic,Earth,Earth,None,747
32,31,62,20,28,56,29,11,32,Physical,None,None,None,357
64,22,23,20,42,44,24,3,32,Physical,None,Wind,None,685
54,64,53,27,48,29,49,5,66,Magic,Holy,None,Water,753
77,62,58,42,39,65,36,23,60,Magic,Ice,Ice,None,1490
32,22,85,27,64,73,57,0,32,Physical,None,Lightning,None,454
39,78,43,30,54,73,56,24,66,Magic,Holy,Holy,None,1807
79,76,79,35,42,31,50,1,54,Magic,Wind,Wind,None,1683
31,54,36,12,68,47,12,9,46,Magic,Poison,Poison,None,639
61,78,55,44,33,42,19,23,46,Magic,Poison,Poison,Earth,1564
47,75,55,34,68,36,45,4,60,Magic,Fire,Fire,None,1930
74,36,56,25,49,52,70,17,32,Physical,None,None,None,529
44,77,50,7,42,34,48,25,66,Magic,Holy,Holy,None,1198
61,78,55,44,42,80,22,2,48,Magic,Earth,Earth,Holy,1603
61,78,55,44,80,24,51,5,46,Magic,Poison,Poison,None,1856
32,58,19,28,55,25,11,15,66,Magic,Holy,None,None,701
51,22,45,23,79,45,41,3,32,Physical,None,Earth,Holy,353
68,53,71,17,42,31,50,1,32,Physical,None,Wind,None,1410
27,35,28,7,27,20,13,19,48,Magic,Earth,Earth,None,339
32,22,85,27,67,22,38,5,32,Physical,None,Lightning,Gravity,502
71,49,28,44,28,56,29,11,66,Magic,Holy,None,None,766
23,49,73,10,42,31,50,1,54,Magic,Wind,Wind,None,590
77,62,58,42,42,44,24,3,54,Magic,Wind,Wind,None,1462
28,65,42,21,51,55,44,6,66,Magic,Holy,None,None,673
68,53,71,17,41,33,42,22,32,Physical,None,Fire,None,1410
68,61,90,4,43,40,43,13,32,Physical,None,None,None,863
37,38,17,11,38,37,10,15,66,Magic,Holy,None,Poison,285
61,41,15,26,68,31,11,0,50,Magic,Water,Water,None,712
32,58,19,28,31,20,15,25,66,Magic,Holy,None,None,642
59,40,61,44,40,42,33,13,32,Physical,None,None,None,518
28,65,42,21,37,35,25,1,66,Magic,Holy,None,None,670
61,37,66,2,23,52,20,19,32,Physical,None,Water,None,1281
22,25,72,19,55,25,11,15,32,Physical,None,None,None,377
27,38,72,48,34,20,27,11,60,Magic,Ice,Ice,None,1224
46,67,48,38,68,67,70,9,66,Magic,Holy,None,Lightning,850
51,22,45,23,68,67,70,9,32,Physical,None,None,Lightning,315
60,79,51,3,37,35,25,1,66,Magic,Holy,None,None,669
28,43,75,2,42,53,56,8,32,Physical,None,Earth,None,387
39,78,43,30,61,21,58,0,66,Magic,Holy,None,None,998
32,24,48,12,39,50,40,3,32,Physical,None,None,None,262
68,53,71,17,41,33,42,22,32,Physical,None,Fire,None,1325
52,54,30,5,41,33,42,22,60,Magic,Fire,Fire,None,627
80,79,50,31,41,26,35,7,60,Magic,Ice,Ice,None,1856
31,54,36,12,63,71,56,5,46,Magic,Poison,Poison,Gravity,600
54,64,53,27,68,31,11,0,50,Magic,Water,Water,None,1150
22,25,72,19,67,36,25,14,32,Physical,None,Gravity,None,348
25,79,61,33,63,71,56,5,46,Magic,Poison,Poison,Gravity,1466
79,64,16,4,36,75,61,15,32,Physical,None,None,None,337
71,21,74,8,69,44,16,1,32,Physical,None,Gravity,Lightning,688
32,22,85,27,78,33,69,21,32,Physical,None,None,None,444
62,74,17,2,63,66,38,15,54,Magic,Wind,Wind,None,874
26,69,77,6,24,40,18,6,46,Magic,Poison,Poison,None,734
31,79,68,9,68,47,12,9,46,Magic,Poison,Poison,None,916
66,56,17,23,65,37,31,1,42,Magic,Gravity,Gravity,Holy,784
32,31,62,20,23,52,20,19,32,Physical,None,Water,None,380
20,63,80,33,54,34,42,9,66,Magic,Holy,Holy,None,1580
64,29,61,10,41,33,42,22,32,Physical,None,Fire,None,1139
45,36,41,19,68,49,31,17,26,Magic,Poison,None,None,133
64,30,16,43,39,65,36,23,60,Magic,Ice,Ice,None,915
41,75,39,40,68,77,47,23,66,Magic,Holy,None,Poison,1003
54,64,53,27,33,42,19,23,46,Magic,Poison,Poison,Earth,971
68,61,90,4,61,21,58,0,32,Physical,None,None,None,766
64,30,16,43,67,36,25,14,42,Magic,Gravity,Gravity,None,689
59,40,61,44,64,73,57,0,60,Magic,Lightning,Lightning,None,1125
36,80,65,33,78,33,69,21,66,Magic,Holy,None,None,1115
36,31,70,42,29,35,59,6,50,Magic,Water,Water,None,804
74,36,56,25,42,53,56,8,32,Physical,None,Earth,None,1140
41,75,39,40,38,21,62,14,46,Magic,Poison,Poison,None,1503
79,64,16,4,61,21,58,0,66,Magic,Holy,None,None,485
44,77,50,7,63,36,63,15,60,Magic,Fire,Fire,None,1104
77,62,58,42,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1841
22,25,72,19,54,34,42,9,32,Physical,None,Holy,None,644
37,75,26,35,31,20,15,25,66,Magic,Holy,None,None,1054
22,25,72,19,27,36,34,25,32,Physical,None,None,None,712
49,64,60,49,67,36,25,14,60,Magic,Ice,Gravity,None,1015
44,77,50,7,78,33,69,21,66,Magic,Holy,None,None,627
26,69,77,6,63,71,56,5,46,Magic,Poison,Poison,Gravity,755
28,65,42,21,41,33,42,22,60,Magic,Fire,Fire,None,1215
51,27,44,36,54,78,58,22,54,Magic,Wind,Poison,None,316
36,31,70,42,67,36,25,14,42,Magic,Gravity,Gravity,None,666
61,41,15,26,80,24,51,5,46,Magic,Poison,Poison,None,649
66,56,17,23,74,54,65,12,66,Magic,Holy,None,None,535
31,54,36,12,63,71,56,5,46,Magic,Poison,Poison,Gravity,571
78,49,16,18,79,45,41,3,48,Magic,Earth,Earth,Holy,684
66,56,17,23,40,42,33,13,66,Magic,Holy,None,None,591
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,792
52,54,30,5,51,55,44,6,66,Magic,Holy,None,None,380
74,36,56,25,44,47,39,10,32,Physical,None,Lightning,None,593
75,28,73,47,26,54,54,13,32,Physical,None,None,None,1601
33,71,34,16,30,31,56,0,66,Magic,Holy,None,None,706
22,25,72,19,44,47,39,10,32,Physical,None,Lightning,None,669
46,41,60,13,42,34,48,25,24,Magic,Water,Holy,None,120
27,38,72,48,24,40,18,6,46,Magic,Poison,Poison,None,909
61,72,74,20,28,56,29,11,32,Physical,None,None,None,731
26,69,77,6,31,70,43,13,50,Magic,Water,Water,None,785
79,76,79,35,28,51,62,4,50,Magic,Water,Water,None,1629
28,65,42,21,34,20,27,11,60,Magic,Ice,Ice,None,1251
32,31,62,20,26,54,54,13,32,Physical,None,None,None,376
58,22,50,37,39,50,40,3,32,Physical,None,None,None,469
59,27,35,8,37,75,58,11,32,Physical,None,None,None,352
66,40,28,31,28,51,62,4,50,Magic,Water,Water,None,711
67,38,38,48,63,66,38,15,54,Magic,Wind,Wind,None,1003
68,53,71,17,42,53,56,8,32,Physical,None,Earth,None,680
51,27,44,36,51,67,55,20,32,Physical,None,None,Gravity,361
51,27,44,36,27,36,34,25,32,Physical,None,None,None,387
59,27,35,8,23,52,20,19,32,Physical,None,Water,None,378
32,24,48,12,68,47,12,9,32,Physical,None,Poison,None,261
79,76,79,35,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,1344
61,72,74,20,54,78,58,22,46,Magic,Poison,Poison,None,975
52,75,32,26,37,75,58,11,66,Magic,Holy,None,None,853
64,22,23,20,34,20,27,11,32,Physical,None,Ice,None,655
27,50,35,4,54,73,56,24,28,Magic,Gravity,Holy,None,126
59,27,35,8,51,69,29,9,32,Physical,None,Gravity,None,365
68,61,90,4,67,36,25,14,32,Physical,None,Gravity,None,872
36,80,65,33,27,36,34,25,66,Magic,Holy,None,None,982
31,79,68,9,36,75,61,15,66,Magic,Holy,None,None,624
41,55,50,2,28,51,62,4,50,Magic,Water,Water,None,495
60,79,51,3,68,36,45,4,60,Magic,Fire,Fire,None,1180
61,72,74,20,68,77,47,23,32,Physical,None,None,Poison,603
62,74,17,2,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,683
39,78,43,30,68,36,45,4,60,Magic,Fire,Fire,None,1855
80,79,50,31,55,58,28,0,60,Magic,Ice,Ice,None,1768
61,37,66,2,62,39,54,25,46,Magic,Poison,None,None,128
67,38,38,48,51,69,29,9,42,Magic,Gravity,Gravity,None,792
31,54,36,12,54,78,58,22,46,Magic,Poison,Poison,None,516
71,49,28,44,51,37,10,13,46,Magic,Poison,Poison,None,1132
51,22,45,23,41,20,28,20,32,Physical,None,Wind,None,398
27,38,72,48,62,39,54,25,66,Magic,Holy,None,None,678
28,43,75,2,63,66,38,15,32,Physical,None,Wind,None,389
31,54,36,12,30,31,56,0,66,Magic,Holy,None,None,451
65,48,15,35,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1204
61,78,55,44,74,54,65,12,66,Magic,Holy,None,None,1103
43,26,42,3,41,33,42,22,32,Physical,None,Fire,None,295
22,25,72,19,52,30,40,11,32,Physical,None,Holy,None,341
52,54,30,5,40,42,33,13,66,Magic,Holy,None,None,370
71,61,47,9,63,66,38,15,54,Magic,Wind,Wind,None,714
59,27,35,8,35,67,35,5,32,Physical,None,None,Gravity,755
66,56,17,23,41,26,35,7,60,Magic,Ice,Ice,None,1082
49,64,60,49,39,50,40,3,66,Magic,Holy,None,None,1117
28,65,42,21,38,37,10,15,66,Magic,Holy,None,Poison,711
44,77,50,7,23,52,20,19,50,Magic,Water,Water,None,949
33,71,34,16,36,79,31,8,66,Magic,Holy,None,None,626
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,481
27,38,72,48,38,21,62,14,46,Magic,Poison,Poison,None,933
37,38,17,11,27,20,13,19,48,Magic,Earth,Earth,None,401
61,78,55,44,55,58,28,0,60,Magic,Ice,Ice,None,2076
59,52,24,44,43,40,43,13,66,Magic,Holy,None,None,796
60,79,51,3,56,31,12,16,46,Magic,Poison,Poison,None,932
41,75,39,40,68,31,11,0,50,Magic,Water,Water,None,1648
61,41,15,26,74,54,65,12,66,Magic,Holy,None,None,419
25,55,40,40,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1069
41,75,39,40,51,69,29,9,42,Magic,Gravity,Gravity,None,1261
61,72,74,20,67,20,61,8,66,Magic,Holy,Holy,None,1590
68,61,90,4,39,50,40,3,32,Physical,None,None,None,901
51,27,44,36,48,29,49,5,32,Physical,None,None,Water,736
36,31,70,42,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1045
51,27,44,36,74,54,65,12,32,Physical,None,None,None,307
61,78,55,44,55,25,11,15,60,Magic,Ice,None,None,1083
62,74,17,2,30,21,69,3,66,Magic,Holy,None,None,594
64,30,16,43,67,36,25,14,42,Magic,Gravity,Gravity,None,692
77,62,58,42,40,42,33,13,32,Physical,None,None,None,683
64,22,23,20,34,20,27,11,32,Physical,None,Ice,None,333
59,52,24,44,43,40,43,13,66,Magic,Holy,None,None,778
71,21,74,8,63,71,56,5,32,Physical,None,Poison,Gravity,668
41,55,50,2,77,62,60,0,60,Magic,Fire,Fire,None,606
41,55,50,2,31,20,15,25,32,Physical,None,None,None,344
37,38,17,11,38,37,10,15,66,Magic,Holy,None,Poison,282
31,79,68,9,43,40,43,13,66,Magic,Holy,None,None,680
27,50,35,4,54,78,58,22,46,Magic,Poison,Poison,None,420
47,75,55,34,30,31,56,0,66,Magic,Holy,None,None,983
36,80,65,33,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1419
61,72,74,20,42,53,56,8,48,Magic,Earth,Earth,None,1041
62,74,17,2,64,73,57,0,60,Magic,Lightning,Lightning,None,920
25,70,86,1,51,69,29,9,42,Magic,Gravity,Gravity,None,588
77,62,58,42,24,40,18,6,46,Magic,Poison,Poison,None,1269
80,79,50,31,55,25,11,15,66,Magic,Holy,None,None,1026
51,27,44,36,54,34,42,9,66,Magic,Holy,Holy,None,830
44,77,50,7,63,36,63,15,60,Magic,Fire,Fire,None,1220
27,38,72,48,40,42,33,13,66,Magic,Holy,None,None,661
79,64,16,4,38,21,62,14,46,Magic,Poison,Poison,None,702
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,737
32,58,19,28,68,49,31,17,66,Magic,Holy,None,None,685
65,48,15,35,42,31,50,1,54,Magic,Wind,Wind,None,1107
75,28,73,47,51,67,55,20,32,Physical,None,None,Gravity,704
77,55,56,17,31,20,15,25,32,Physical,None,None,None,1422
25,70,86,1,31,70,43,13,50,Magic,Water,Water,None,728
26,69,77,6,55,25,11,15,66,Magic,Holy,None,None,544
22,25,72,19,41,20,28,20,32,Physical,None,Wind,None,763
64,29,61,10,77,62,60,0,14,Magic,Ice,Fire,None,42
39,78,43,30,35,67,35,5,66,Magic,Holy,None,Gravity,974
61,41,15,26,68,36,45,4,60,Magic,Fire,Fire,None,874
64,30,16,43,55,58,28,0,60,Magic,Ice,Ice,None,955
75,28,73,47,63,36,63,15,60,Magic,Fire,Fire,None,929
68,53,71,17,30,21,69,3,32,Physical,None,None,None,672
66,47,47,36,75,55,26,20,66,Magic,Holy,None,None,632
20,63,80,33,26,54,54,13,66,Magic,Holy,None,None,778
63,68,84,40,31,70,43,13,50,Magic,Water,Water,None,1447
31,79,68,9,63,71,56,5,46,Magic,Poison,Poison,Gravity,869
41,55,50,2,26,54,54,13,32,Physical,None,None,None,334
24,56,62,42,41,26,35,7,60,Magic,Ice,Ice,None,1602
31,54,36,12,67,36,25,14,42,Magic,Gravity,Gravity,None,587
33,71,34,16,35,67,35,5,66,Magic,Holy,None,Gravity,695
63,68,84,40,62,39,54,25,32,Physical,None,None,None,1394
27,35,28,7,43,40,43,13,66,Magic,Holy,None,None,227
27,50,35,4,63,71,56,5,46,Magic,Poison,Poison,Gravity,442
63,54,82,11,55,25,11,15,32,Physical,None,None,None,1554
79,76,79,35,39,65,36,23,60,Magic,Ice,Ice,None,1787
64,22,23,20,24,40,18,6,32,Physical,None,Poison,None,332
20,63,80,33,27,36,34,25,66,Magic,Holy,None,None,808
67,38,38,48,61,21,58,0,66,Magic,Holy,None,None,678
59,52,24,44,26,54,54,13,66,Magic,Holy,None,None,753
28,43,75,2,75,55,26,20,28,Magic,Gravity,None,None,97
65,48,15,35,23,52,20,19,50,Magic,Water,Water,None,939
22,25,72,19,38,37,10,15,32,Physical,None,None,Poison,778
75,28,73,47,36,69,49,2,32,Physical,None,Wind,Lightning,780
79,64,16,4,37,35,25,1,32,Physical,None,None,None,736
46,41,29,7,54,73,56,24,66,Magic,Holy,Holy,None,477
61,41,15,26,42,80,22,2,48,Magic,Earth,Earth,Holy,638
32,24,48,12,28,56,29,11,32,Physical,None,None,None,289
36,80,65,33,62,39,54,25,66,Magic,Holy,None,None,992
79,64,16,4,73,53,34,21,32,Physical,None,Poison,None,681
37,75,26,35,35,67,35,5,66,Magic,Holy,None,Gravity,921
26,69,77,6,38,21,62,14,46,Magic,Poison,Poison,None,798
26,69,77,6,31,70,43,13,50,Magic,Water,Water,None,721
62,74,17,2,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,700
31,79,68,9,61,21,58,0,66,Magic,Holy,None,None,761
24,56,62,42,75,55,26,20,66,Magic,Holy,None,None,782
37,38,17,11,52,30,40,11,66,Magic,Holy,Holy,None,578
36,31,70,42,31,70,43,13,50,Magic,Water,Water,None,697
27,38,72,48,23,52,20,19,50,Magic,Water,Water,None,955
71,61,47,9,24,40,18,6,32,Physical,None,Poison,None,1156
27,50,35,4,68,49,31,17,66,Magic,Holy,None,None,294
62,74,17,2,31,20,15,25,66,Magic,Holy,None,None,561
25,38,39,48,51,67,18,3,66,Magic,Holy,None,None,680
79,64,16,4,62,39,54,25,32,Physical,None,None,None,316
26,69,77,6,68,67,70,9,66,Magic,Holy,None,Lightning,503
80,79,50,31,48,29,49,5,66,Magic,Holy,None,Water,1092
26,69,77,6,36,24,60,24,60,Magic,Fire,Fire,None,1044
51,27,44,36,60,78,27,14,32,Physical,None,None,Holy,742
33,71,34,16,42,53,56,8,48,Magic,Earth,Earth,None,1028
77,62,58,42,49,52,70,17,66,Magic,Holy,None,None,841
68,53,71,17,41,20,28,20,32,Physical,None,Wind,None,737
22,25,72,19,44,47,39,10,32,Physical,None,Lightning,None,342
77,31,68,22,34,20,27,11,32,Physical,None,Ice,None,816
59,40,61,44,63,71,56,5,46,Magic,Poison,Poison,Gravity,868
27,50,35,4,41,20,28,20,54,Magic,Wind,Wind,None,559
44,77,50,7,74,54,65,12,66,Magic,Holy,None,None,598
70,53,59,48,31,20,15,25,32,Physical,None,None,None,1301
63,68,84,40,41,33,42,22,60,Magic,Fire,Fire,None,1682
35,76,53,21,42,53,56,8,48,Magic,Earth,Earth,None,1106
61,78,55,44,38,37,10,15,66,Magic,Holy,None,Poison,1186
31,54,36,12,31,20,15,25,66,Magic,Holy,None,None,466
39,78,43,30,54,73,56,24,66,Magic,Holy,Holy,None,1766
45,36,41,19,40,42,33,13,32,Physical,None,None,None,314
39,78,43,30,61,21,58,0,66,Magic,Holy,None,None,1046
68,53,71,17,25,68,70,13,32,Physical,None,Poison,None,624
39,78,43,30,61,21,58,0,66,Magic,Holy,None,None,1056
61,78,55,44,60,78,27,14,60,Magic,Fire,None,Holy,1006
68,61,90,4,75,55,26,20,32,Physical,None,None,None,774
36,80,65,33,55,25,11,15,66,Magic,Holy,None,None,1070
49,64,60,49,41,20,28,20,54,Magic,Wind,Wind,None,1835
32,31,62,20,60,78,27,14,32,Physical,None,None,Holy,350
64,28,43,22,62,39,54,25,32,Physical,None,None,None,414
63,68,84,40,74,54,65,12,32,Physical,None,None,None,637
61,37,66,2,42,31,50,1,32,Physical,None,Wind,None,564
41,75,39,40,30,31,56,0,66,Magic,Holy,None,None,1123
64,30,16,43,27,36,34,25,66,Magic,Holy,None,None,509
62,74,17,2,30,21,69,3,28,Magic,Gravity,None,None,234
44,77,50,7,39,50,40,3,66,Magic,Holy,None,None,662
36,31,70,42,44,47,39,10,28,Magic,Gravity,Lightning,None,205
39,78,43,30,49,52,70,17,14,Magic,Ice,None,None,211
32,24,48,12,68,67,70,9,32,Physical,None,None,Lightning,231
66,56,17,23,40,42,33,13,66,Magic,Holy,None,None,561
77,55,56,17,26,54,54,13,32,Physical,None,None,None,655
67,38,38,48,67,36,25,14,42,Magic,Gravity,Gravity,None,848
77,55,56,17,42,34,48,25,66,Magic,Holy,Holy,None,1031
51,27,44,36,77,62,60,0,54,Magic,Wind,Fire,None,340
51,22,45,23,41,26,35,7,32,Physical,None,Ice,None,365
28,43,75,2,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,488
46,41,29,7,54,78,58,22,46,Magic,Poison,Poison,None,335
22,25,72,19,41,26,35,7,32,Physical,None,Ice,None,343
41,75,39,40,54,78,58,22,46,Magic,Poison,Poison,None,1312
31,54,36,12,63,71,56,5,46,Magic,Poison,Poison,Gravity,588
66,56,17,23,68,36,45,4,60,Magic,Fire,Fire,None,1043
77,62,58,42,51,67,18,3,32,Physical,None,None,None,1293
66,56,17,23,37,75,58,11,66,Magic,Holy,None,None,510
45,79,50,19,68,67,70,9,66,Magic,Holy,None,Lightning,774
44,77,50,7,39,65,36,23,60,Magic,Ice,Ice,None,1114
28,65,42,21,67,36,25,14,42,Magic,Gravity,Gravity,None,864
64,30,16,43,48,29,49,5,66,Magic,Holy,None,Water,547
63,68,84,40,68,77,47,23,32,Physical,None,None,Poison,670
32,24,48,12,31,70,43,13,32,Physical,None,Water,None,275
27,50,35,4,27,20,13,19,48,Magic,Earth,Earth,None,491
77,62,58,42,73,53,34,21,46,Magic,Poison,Poison,None,1223
59,27,35,8,35,67,35,5,32,Physical,None,None,Gravity,341
31,54,36,12,51,55,44,6,28,Magic,Gravity,None,None,177
51,22,45,23,41,20,28,20,32,Physical,None,Wind,None,381
66,47,47,36,30,31,56,0,66,Magic,Holy,None,None,679
62,74,17,2,52,30,40,11,66,Magic,Holy,Holy,None,1110
32,24,48,12,51,37,10,13,48,Magic,Earth,Poison,None,136
66,56,17,23,51,37,10,13,46,Magic,Poison,Poison,None,869
59,27,35,8,75,55,26,20,32,Physical,None,None,None,341
31,54,36,12,31,20,15,25,66,Magic,Holy,None,None,452
46,41,60,13,30,21,69,3,16,Physical,None,None,None,205
61,37,66,2,43,40,43,13,32,Physical,None,None,None,1226
32,22,85,27,64,73,57,0,32,Physical,None,Lightning,None,464
36,80,65,33,23,52,20,19,50,Magic,Water,Water,None,1619
32,24,48,12,44,47,39,10,32,Physical,None,Lightning,None,556
77,55,56,17,65,37,31,1,32,Physical,None,Gravity,Holy,620
28,65,42,21,75,55,26,20,66,Magic,Holy,None,None,646
36,31,70,42,44,47,39,10,60,Magic,Lightning,Lightning,None,874
74,36,56,25,30,21,69,3,32,Physical,None,None,None,575
67,38,38,48,65,37,31,1,42,Magic,Gravity,Gravity,Holy,877
77,55,56,17,51,37,10,13,32,Physical,None,Poison,None,631
26,69,77,6,67,20,61,8,66,Magic,Holy,Holy,None,1127
41,75,39,40,60,78,27,14,60,Magic,Fire,None,Holy,877
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,518
77,62,58,42,64,73,57,0,60,Magic,Lightning,Lightning,None,1641
24,56,62,42,68,77,47,23,66,Magic,Holy,None,Poison,761
66,56,17,23,40,42,33,13,66,Magic,Holy,None,None,601
32,24,48,12,28,56,29,11,32,Physical,None,None,None,272
47,75,55,34,42,53,56,8,24,Physical,None,Earth,None,561
64,28,43,22,63,71,56,5,32,Physical,None,Poison,Gravity,399
41,55,50,2,51,37,10,13,46,Magic,Poison,Poison,None,475
80,79,50,31,28,51,62,4,24,Magic,Water,Water,None,690
58,22,50,37,51,67,55,20,32,Physical,None,None,Gravity,434
71,61,47,9,42,44,24,3,54,Magic,Wind,Wind,None,760
36,80,65,33,42,34,48,25,66,Magic,Holy,Holy,None,2098
46,67,48,38,61,21,58,0,66,Magic,Holy,None,None,1001
67,38,38,48,75,55,26,20,66,Magic,Holy,None,None,599
75,28,73,47,34,32,56,6,32,Physical,None,None,None,798
75,28,73,47,68,36,45,4,60,Magic,Fire,Fire,None,991
63,68,84,40,42,31,50,1,54,Magic,Wind,Wind,None,1577
74,36,56,25,44,47,39,10,32,Physical,None,Lightning,None,598
68,61,90,4,31,20,15,25,32,Physical,None,None,None,973
60,79,51,3,44,47,39,10,60,Magic,Lightning,Lightning,None,1089
67,38,38,48,26,54,54,13,66,Magic,Holy,None,None,651
75,28,73,47,48,29,49,5,32,Physical,None,None,Water,742
32,22,85,27,63,66,38,15,32,Physical,None,Wind,None,516
68,53,71,17,34,32,56,6,32,Physical,None,None,None,649
28,65,42,21,40,42,33,13,66,Magic,Holy,None,None,637
26,69,77,6,73,53,34,21,46,Magic,Poison,Poison,None,690
41,75,39,40,49,52,70,17,66,Magic,Holy,None,None,1052
33,71,34,16,68,49,31,17,66,Magic,Holy,None,None,695
75,28,73,47,41,33,42,22,32,Physical,None,Fire,None,773
78,49,16,18,31,70,43,13,50,Magic,Water,Water,None,627
64,29,61,10,36,79,31,8,32,Physical,None,None,None,597
64,30,16,43,68,77,47,23,66,Magic,Holy,None,Poison,464
71,61,47,9,36,69,49,2,54,Magic,Wind,Wind,Lightning,743
24,56,62,42,78,33,69,21,66,Magic,Holy,None,None,853
47,75,55,34,68,31,11,0,50,Magic,Water,Water,None,1650
68,53,71,17,30,21,69,3,32,Physical,None,None,None,1250
46,67,48,38,68,49,31,17,66,Magic,Holy,None,None,899
77,31,68,22,43,40,43,13,32,Physical,None,None,None,729
25,55,40,40,48,29,49,5,66,Magic,Holy,None,Water,849
51,27,44,36,28,51,62,4,50,Magic,Water,Water,None,584
52,75,32,26,36,79,31,8,66,Magic,Holy,None,None,782
31,54,36,12,68,47,12,9,24,Magic,Earth,Poison,None,148
47,75,55,34,27,28,61,16,66,Magic,Holy,None,None,1042
77,31,68,22,51,37,10,13,32,Physical,None,Poison,None,786
71,61,47,9,36,75,61,15,32,Physical,None,None,None,472
51,22,45,23,30,31,56,0,32,Physical,None,None,None,686
79,64,16,4,63,36,63,15,60,Magic,Fire,Fire,None,816
70,53,59,48,63,36,63,15,60,Magic,Fire,Fire,None,1550
80,79,50,31,36,79,31,8,66,Magic,Holy,None,None,943
32,24,48,12,25,68,70,13,32,Physical,None,Poison,None,245
35,76,53,21,52,30,40,11,66,Magic,Holy,Holy,None,1663
33,71,34,16,68,49,31,17,66,Magic,Holy,None,None,673
52,54,30,5,33,42,19,23,46,Magic,Poison,Poison,Earth,509
59,27,35,8,52,30,40,11,32,Physical,None,Holy,None,356
77,62,58,42,77,62,60,0,60,Magic,Fire,Fire,None,1742
24,56,62,42,41,26,35,7,60,Magic,Ice,Ice,None,1641
61,37,66,2,68,49,31,17,32,Physical,None,None,None,591
45,36,41,19,74,54,65,12,32,Physical,None,None,None,512
