Atk_Attack,Atk_SpAtk,Atk_Type1,Atk_Type2,Def_Defense,Def_SpDef,Def_Type1,Def_Type2,Move_Power,Move_Type,Move_Category,Damage
66,162,Dragon,Ground,114,76,Dark,Mono,90,Ground,Special,127
169,126,Poison,Mono,150,114,Fighting,Mono,90,Fairy,Physical,78
72,117,Flying,Rock,128,132,Fighting,Electric,120,Flying,Physical,46
75,136,Fairy,Dark,132,149,Ghost,Mono,80,Dark,Physical,65
113,80,Dark,Fairy,64,101,Water,Ice,90,Fairy,Physical,104
144,117,Water,Ice,140,103,Flying,Mono,90,Ice,Special,133
79,69,Water,Psychic,130,110,Fairy,Rock,90,Water,Physical,67
79,97,Flying,Mono,52,154,Dragon,Bug,120,Flying,Physical,231
105,94,Fairy,Mono,153,54,Psychic,Mono,90,Bug,Special,128
96,108,Normal,Mono,65,58,Flying,Mono,90,Normal,Special,104
154,116,Flying,Mono,119,88,Ghost,Mono,120,Flying,Physical,97
79,69,Water,Psychic,139,100,Water,Fairy,80,Ghost,Special,26
94,165,Bug,Poison,101,72,Ghost,Normal,80,Dark,Special,147
155,81,Rock,Mono,152,94,Rock,Mono,75,Rock,Physical,47
113,87,Ice,Flying,139,93,Ghost,Grass,120,Flying,Physical,114
109,89,Poison,Mono,135,139,Fairy,Dark,80,Poison,Physical,82
75,136,Fairy,Dark,139,100,Water,Fairy,95,Fairy,Special,86
99,120,Poison,Mono,82,63,Rock,Mono,90,Grass,Special,143
72,117,Flying,Rock,147,78,Normal,Mono,75,Flying,Special,66
72,117,Flying,Rock,88,54,Electric,Mono,75,Flying,Special,54
110,67,Fighting,Mono,57,130,Psychic,Mono,120,Fighting,Physical,105
88,149,Rock,Bug,128,87,Rock,Mono,80,Ghost,Special,57
49,124,Bug,Mono,101,95,Ice,Flying,90,Bug,Special,39
97,70,Ghost,Normal,90,98,Flying,Mono,70,Ghost,Physical,48
57,130,Fighting,Electric,146,145,Normal,Fire,80,Fighting,Special,93
110,67,Fighting,Mono,130,72,Ice,Bug,120,Fighting,Physical,58
127,62,Psychic,Electric,127,95,Steel,Water,75,Electric,Physical,103
83,54,Psychic,Mono,95,134,Dark,Fairy,90,Normal,Special,14
102,117,Ghost,Mono,152,94,Rock,Mono,80,Ghost,Special,60
128,71,Grass,Dragon,144,106,Dragon,Mono,85,Dragon,Special,74
66,120,Fairy,Mono,127,95,Steel,Water,95,Fairy,Special,35
64,134,Flying,Mono,117,80,Poison,Mono,90,Ground,Special,134
75,136,Fairy,Dark,55,86,Poison,Mono,80,Dark,Physical,69
148,81,Normal,Mono,124,78,Fighting,Fairy,90,Fairy,Physical,88
97,70,Ghost,Normal,133,111,Flying,Rock,120,Fighting,Physical,57
110,67,Fighting,Mono,70,96,Ice,Mono,120,Fighting,Physical,244
72,117,Flying,Rock,82,63,Rock,Mono,75,Flying,Special,42
103,111,Bug,Mono,103,82,Rock,Bug,90,Bug,Special,72
143,97,Dragon,Bug,102,79,Fire,Ground,80,Dragon,Physical,74
136,73,Ghost,Mono,79,138,Water,Psychic,70,Ghost,Physical,153
72,117,Flying,Rock,150,114,Fighting,Mono,75,Flying,Special,89
64,91,Psychic,Mono,104,110,Grass,Normal,120,Flying,Physical,66
53,96,Normal,Fire,124,113,Normal,Mono,90,Fire,Special,50
91,133,Dragon,Mono,140,103,Flying,Mono,85,Dragon,Special,64
63,91,Psychic,Poison,82,63,Rock,Mono,95,Fairy,Special,58
63,91,Psychic,Poison,157,90,Grass,Poison,80,Psychic,Physical,47
144,117,Water,Ice,114,76,Dark,Mono,90,Fairy,Physical,93
75,136,Fairy,Dark,144,106,Dragon,Mono,95,Fairy,Special,148
139,74,Ground,Mono,82,163,Poison,Mono,100,Ground,Physical,209
72,80,Steel,Water,100,90,Dragon,Mono,80,Steel,Physical,34
114,118,Fairy,Mono,71,43,Psychic,Mono,95,Fairy,Special,149
128,71,Grass,Dragon,117,135,Bug,Poison,90,Water,Physical,42
122,101,Fairy,Rock,104,110,Grass,Normal,75,Rock,Physical,60
154,116,Flying,Mono,66,100,Dragon,Ground,120,Flying,Physical,180
72,117,Flying,Rock,59,87,Poison,Mono,120,Flying,Physical,86
118,99,Fire,Ground,74,54,Fire,Bug,90,Ground,Special,95
83,54,Psychic,Mono,133,123,Dark,Mono,90,Bug,Special,34
154,81,Electric,Mono,140,103,Flying,Mono,75,Electric,Physical,103
125,61,Fighting,Ice,61,77,Fairy,Mono,120,Fighting,Physical,78
78,162,Water,Mono,146,145,Normal,Fire,90,Water,Special,120
144,117,Water,Ice,57,130,Psychic,Mono,100,Ground,Physical,99
72,117,Flying,Rock,114,76,Dark,Mono,75,Flying,Special,68
53,69,Psychic,Mono,64,101,Water,Ice,80,Psychic,Physical,45
70,131,Rock,Mono,101,79,Bug,Mono,80,Rock,Special,156
102,117,Ghost,Mono,107,78,Fire,Ghost,80,Ghost,Special,145
110,67,Fighting,Mono,128,132,Fighting,Electric,120,Fighting,Physical,69
139,74,Ground,Mono,62,162,Normal,Mono,100,Ground,Physical,144
94,165,Bug,Poison,148,124,Ice,Ground,120,Fighting,Physical,67
66,120,Fairy,Mono,64,101,Water,Ice,95,Fairy,Special,72
155,81,Rock,Mono,153,54,Psychic,Mono,80,Rock,Special,72
119,55,Bug,Mono,147,78,Normal,Mono,80,Bug,Physical,44
80,97,Poison,Bug,140,103,Flying,Mono,90,Poison,Special,55
148,79,Dark,Mono,57,130,Psychic,Mono,80,Dark,Physical,256
49,124,Bug,Mono,101,72,Ghost,Normal,90,Grass,Special,68
90,114,Grass,Poison,124,113,Normal,Mono,120,Fighting,Physical,68
122,101,Fairy,Rock,146,145,Normal,Fire,75,Rock,Physical,78
148,81,Normal,Mono,103,112,Ice,Grass,80,Bug,Physical,101
155,81,Rock,Mono,107,78,Fire,Ghost,75,Rock,Physical,132
75,136,Fairy,Dark,130,120,Psychic,Mono,95,Fairy,Special,70
53,96,Normal,Fire,140,103,Flying,Mono,90,Fire,Special,54
156,131,Ice,Mono,148,63,Poison,Bug,90,Ice,Special,110
106,56,Flying,Mono,149,112,Fairy,Mono,120,Flying,Physical,51
99,120,Poison,Mono,130,120,Psychic,Mono,90,Poison,Special,58
136,73,Ghost,Mono,77,72,Flying,Electric,70,Ghost,Physical,81
148,79,Dark,Mono,148,63,Poison,Bug,80,Dark,Special,62
136,73,Ghost,Mono,88,79,Bug,Mono,70,Ghost,Physical,69
102,87,Water,Mono,57,130,Psychic,Mono,80,Dark,Physical,121
109,89,Poison,Mono,59,87,Poison,Mono,75,Electric,Physical,60
109,89,Poison,Mono,61,77,Fairy,Mono,80,Poison,Physical,167
105,94,Fairy,Mono,110,113,Rock,Flying,75,Electric,Physical,62
154,116,Flying,Mono,150,158,Psychic,Poison,120,Flying,Physical,74
83,54,Psychic,Mono,65,58,Flying,Mono,80,Psychic,Physical,58
66,162,Dragon,Ground,124,78,Fighting,Fairy,90,Ground,Special,119
85,128,Flying,Electric,101,72,Ghost,Normal,90,Electric,Special,91
136,73,Ghost,Mono,77,72,Flying,Electric,70,Ghost,Physical,78
139,120,Poison,Mono,144,106,Dragon,Mono,90,Poison,Special,66
113,87,Ice,Flying,153,54,Psychic,Mono,120,Flying,Physical,51
159,85,Rock,Mono,150,114,Fighting,Mono,95,Fairy,Special,62
105,94,Fairy,Mono,61,75,Ground,Mono,90,Fairy,Physical,97
51,98,Fighting,Fairy,64,101,Water,Ice,80,Fighting,Special,97
102,117,Ghost,Mono,137,88,Water,Mono,80,Ghost,Special,64
169,126,Poison,Mono,150,114,Fighting,Mono,90,Fairy,Physical,79
118,99,Fire,Ground,133,111,Flying,Rock,80,Steel,Special,61
148,79,Dark,Mono,103,132,Fairy,Mono,90,Poison,Special,44
53,104,Fairy,Flying,114,76,Dark,Mono,95,Fairy,Special,152
155,81,Rock,Mono,100,90,Dragon,Mono,90,Fairy,Physical,124
114,118,Fairy,Mono,150,158,Psychic,Poison,85,Dragon,Special,26
79,97,Flying,Mono,126,149,Fairy,Flying,120,Flying,Physical,48
169,126,Poison,Mono,140,134,Flying,Mono,80,Poison,Physical,64
143,97,Dragon,Bug,130,120,Psychic,Mono,90,Bug,Special,87
99,64,Ground,Mono,52,154,Dragon,Bug,100,Ground,Physical,54
144,117,Water,Ice,62,162,Normal,Mono,100,Ground,Physical,93
155,114,Water,Mono,150,114,Fighting,Mono,90,Psychic,Special,72
107,128,Ghost,Grass,82,163,Poison,Mono,90,Ground,Special,61
57,130,Fighting,Electric,102,91,Flying,Mono,80,Rock,Special,99
117,130,Fire,Ghost,82,163,Poison,Mono,75,Fire,Physical,105
139,74,Ground,Mono,130,110,Fairy,Rock,100,Ground,Physical,147
152,49,Ice,Mono,126,149,Fairy,Flying,75,Ice,Physical,114
85,128,Flying,Electric,135,139,Fairy,Dark,90,Electric,Special,56
113,87,Ice,Flying,102,91,Flying,Mono,75,Ice,Physical,114
114,118,Fairy,Mono,88,79,Bug,Mono,95,Fairy,Special,86
99,120,Poison,Mono,128,132,Fighting,Electric,90,Poison,Special,55
114,118,Fairy,Mono,102,91,Flying,Mono,95,Fairy,Special,71
136,73,Ghost,Mono,128,132,Fighting,Electric,70,Ghost,Physical,46
78,162,Water,Mono,133,123,Dark,Mono,90,Bug,Special,99
73,91,Flying,Mono,135,139,Fairy,Dark,120,Flying,Physical,39
91,133,Dragon,Mono,104,110,Grass,Normal,90,Fire,Special,98
78,162,Water,Mono,79,138,Water,Psychic,90,Bug,Special,94
122,101,Fairy,Rock,117,80,Poison,Mono,100,Ground,Physical,90
99,120,Poison,Mono,128,128,Grass,Dragon,90,Poison,Special,106
60,78,Psychic,Mono,103,112,Ice,Grass,90,Psychic,Special,56
110,67,Fighting,Mono,139,93,Ghost,Grass,90,Electric,Special,14
128,71,Grass,Dragon,130,110,Fairy,Rock,90,Grass,Special,108
53,69,Psychic,Mono,140,87,Psychic,Electric,80,Ghost,Special,51
83,54,Psychic,Mono,102,79,Fire,Ground,80,Psychic,Physical,62
155,114,Water,Mono,114,76,Dark,Mono,90,Water,Special,79
144,117,Water,Ice,130,120,Psychic,Mono,90,Water,Special,55
90,114,Grass,Poison,59,52,Ground,Mono,90,Grass,Special,245
136,73,Ghost,Mono,130,72,Ice,Bug,80,Rock,Special,136
119,55,Bug,Mono,144,106,Dragon,Mono,80,Bug,Physical,40
101,86,Water,Fairy,135,90,Fire,Normal,90,Water,Special,112
144,117,Water,Ice,88,79,Bug,Mono,90,Water,Special,90
99,120,Poison,Mono,130,110,Fairy,Rock,90,Grass,Special,76
119,55,Bug,Mono,147,78,Normal,Mono,80,Bug,Physical,58
68,135,Ghost,Mono,124,78,Fighting,Fairy,95,Fairy,Special,143
70,131,Rock,Mono,103,132,Fairy,Mono,80,Rock,Special,51
102,117,Ghost,Mono,67,56,Flying,Dragon,80,Ghost,Special,99
113,87,Ice,Flying,117,80,Poison,Mono,120,Flying,Physical,71
148,81,Normal,Mono,102,79,Fire,Ground,85,Normal,Physical,76
129,118,Rock,Flying,140,103,Flying,Mono,80,Rock,Special,108
148,81,Normal,Mono,150,158,Psychic,Poison,85,Normal,Physical,56
72,80,Steel,Water,55,86,Poison,Mono,90,Water,Physical,77
139,74,Ground,Mono,137,88,Water,Mono,100,Ground,Physical,68
80,97,Poison,Bug,70,96,Ice,Mono,80,Fighting,Special,63
137,43,Flying,Mono,146,145,Normal,Fire,120,Flying,Physical,97
66,162,Dragon,Ground,140,134,Flying,Mono,90,Ice,Special,142
148,81,Normal,Mono,135,90,Fire,Normal,85,Normal,Physical,56
155,81,Rock,Mono,124,78,Fighting,Fairy,90,Fairy,Physical,96
75,108,Flying,Mono,93,129,Ghost,Mono,120,Flying,Physical,56
169,126,Poison,Mono,147,78,Normal,Mono,90,Poison,Special,92
66,120,Fairy,Mono,157,90,Grass,Poison,80,Steel,Special,42
103,111,Bug,Mono,57,130,Psychic,Mono,80,Bug,Physical,181
72,117,Flying,Rock,53,171,Water,Mono,120,Flying,Physical,99
91,133,Dragon,Mono,72,77,Dark,Mono,85,Dragon,Special,86
49,124,Bug,Mono,93,129,Ghost,Mono,90,Grass,Special,34
119,55,Bug,Mono,117,135,Bug,Poison,80,Dark,Physical,35
152,49,Ice,Mono,62,162,Normal,Mono,75,Ice,Physical,110
122,101,Fairy,Rock,62,162,Normal,Mono,75,Rock,Physical,86
109,89,Poison,Mono,93,129,Ghost,Mono,80,Dark,Special,50
101,86,Water,Fairy,153,54,Psychic,Mono,90,Water,Special,92
102,117,Ghost,Mono,110,113,Rock,Flying,80,Ghost,Special,50
75,108,Flying,Mono,95,134,Dark,Fairy,120,Flying,Physical,59
137,43,Flying,Mono,70,96,Ice,Mono,120,Flying,Physical,135
66,120,Fairy,Mono,133,123,Dark,Mono,95,Fairy,Special,115
79,69,Water,Psychic,152,94,Rock,Mono,90,Water,Special,79
53,69,Psychic,Mono,70,96,Ice,Mono,90,Psychic,Special,39
52,96,Normal,Mono,88,79,Bug,Mono,90,Normal,Special,70
63,91,Psychic,Poison,104,110,Grass,Normal,80,Poison,Physical,62
127,62,Psychic,Electric,79,138,Water,Psychic,75,Electric,Physical,161
169,126,Poison,Mono,133,111,Flying,Rock,90,Water,Special,83
155,114,Water,Mono,150,114,Fighting,Mono,90,Psychic,Special,69
85,128,Flying,Electric,128,128,Grass,Dragon,75,Flying,Special,97
110,67,Fighting,Mono,53,171,Water,Mono,120,Fighting,Physical,154
66,162,Dragon,Ground,140,103,Flying,Mono,90,Ice,Special,110
53,96,Normal,Fire,107,78,Fire,Ghost,100,Ground,Physical,40
88,149,Rock,Bug,102,91,Flying,Mono,75,Rock,Physical,80
144,117,Water,Ice,62,162,Normal,Mono,100,Ground,Physical,89
113,80,Dark,Fairy,52,154,Dragon,Bug,90,Fairy,Physical,245
139,74,Ground,Mono,135,90,Fire,Normal,100,Ground,Physical,124
107,128,Ghost,Grass,52,154,Dragon,Bug,70,Ghost,Physical,93
136,73,Ghost,Mono,110,113,Rock,Flying,70,Ghost,Physical,58
52,96,Normal,Mono,119,88,Ghost,Mono,90,Ground,Special,40
169,126,Poison,Mono,130,110,Fairy,Rock,90,Water,Special,80
53,69,Psychic,Mono,137,88,Water,Mono,90,Psychic,Special,45
113,80,Dark,Fairy,110,113,Rock,Flying,90,Fairy,Physical,54
110,67,Fighting,Mono,110,113,Rock,Flying,120,Fighting,Physical,74
52,96,Normal,Mono,128,128,Grass,Dragon,90,Normal,Special,40
102,117,Ghost,Mono,117,135,Bug,Poison,90,Fire,Special,71
52,96,Normal,Mono,55,86,Poison,Mono,90,Ground,Special,83
72,117,Flying,Rock,124,78,Fighting,Fairy,75,Flying,Special,139
99,64,Ground,Mono,88,54,Electric,Mono,100,Ground,Physical,146
53,96,Normal,Fire,152,94,Rock,Mono,120,Fighting,Physical,35
110,67,Fighting,Mono,153,54,Psychic,Mono,90,Normal,Special,47
122,101,Fairy,Rock,62,162,Normal,Mono,75,Rock,Physical,93
129,118,Rock,Flying,140,87,Psychic,Electric,90,Ground,Special,99
144,117,Water,Ice,132,149,Ghost,Mono,100,Ground,Physical,42
137,43,Flying,Mono,71,43,Psychic,Mono,120,Flying,Physical,146
53,69,Psychic,Mono,130,120,Psychic,Mono,80,Ghost,Special,43
75,136,Fairy,Dark,130,120,Psychic,Mono,95,Fairy,Special,72
118,99,Fire,Ground,72,77,Dark,Mono,90,Ground,Special,70
99,64,Ground,Mono,117,80,Poison,Mono,100,Ground,Physical,104
60,78,Psychic,Mono,114,76,Dark,Mono,90,Ground,Special,41
102,117,Ghost,Mono,64,101,Water,Ice,70,Ghost,Physical,75
148,81,Normal,Mono,100,90,Dragon,Mono,90,Fairy,Physical,112
75,136,Fairy,Dark,150,114,Fighting,Mono,95,Fairy,Special,137
122,101,Fairy,Rock,82,163,Poison,Mono,100,Ground,Physical,121
128,71,Grass,Dragon,64,75,Water,Mono,90,Grass,Special,117
154,116,Flying,Mono,101,95,Ice,Flying,120,Flying,Physical,123
72,117,Flying,Rock,82,163,Poison,Mono,120,Flying,Physical,64
49,71,Ice,Grass,139,93,Ghost,Grass,75,Ice,Physical,34
109,89,Poison,Mono,62,162,Normal,Mono,80,Poison,Physical,85
148,79,Dark,Mono,140,87,Psychic,Electric,80,Dark,Physical,105
136,73,Ghost,Mono,103,132,Fairy,Mono,70,Ghost,Physical,55
53,104,Fairy,Flying,64,75,Water,Mono,95,Fairy,Special,81
113,87,Ice,Flying,117,135,Bug,Poison,120,Flying,Physical,154
97,70,Ghost,Normal,126,149,Fairy,Flying,70,Ghost,Physical,32
139,74,Ground,Mono,152,94,Rock,Mono,100,Ground,Physical,117
90,114,Grass,Poison,131,82,Bug,Mono,90,Poison,Special,75
106,68,Grass,Normal,52,154,Dragon,Bug,80,Dragon,Physical,137
99,64,Ground,Mono,93,129,Ghost,Mono,100,Ground,Physical,70
108,148,Dark,Mono,101,95,Ice,Flying,80,Dark,Special,71
94,165,Bug,Poison,104,110,Grass,Normal,80,Poison,Physical,91
143,97,Dragon,Bug,104,110,Grass,Normal,90,Bug,Special,103
102,117,Ghost,Mono,149,112,Fairy,Mono,80,Ghost,Special,54
128,94,Fire,Normal,102,124,Fighting,Ice,90,Fire,Special,92
148,81,Normal,Mono,152,94,Rock,Mono,90,Fairy,Physical,36
80,97,Poison,Bug,57,130,Psychic,Mono,80,Bug,Physical,136
57,130,Fighting,Electric,103,132,Fairy,Mono,80,Rock,Special,31
118,99,Fire,Ground,117,135,Bug,Poison,90,Fire,Special,83
72,117,Flying,Rock,64,101,Water,Ice,120,Flying,Physical,79
83,54,Psychic,Mono,165,124,Flying,Mono,80,Psychic,Physical,24
91,133,Dragon,Mono,124,78,Fighting,Fairy,90,Fire,Special,60
70,131,Rock,Mono,57,130,Psychic,Mono,75,Rock,Physical,62
155,114,Water,Mono,130,120,Psychic,Mono,80,Dark,Physical,73
78,162,Water,Mono,130,72,Ice,Bug,90,Water,Special,125
144,117,Water,Ice,55,86,Poison,Mono,100,Ground,Physical,222
128,71,Grass,Dragon,102,91,Flying,Mono,90,Water,Physical,49
97,70,Ghost,Normal,59,87,Poison,Mono,70,Ghost,Physical,76
119,55,Bug,Mono,104,110,Grass,Normal,80,Bug,Physical,115
114,118,Fairy,Mono,130,110,Fairy,Rock,80,Steel,Physical,119
156,131,Ice,Mono,148,124,Ice,Ground,120,Fighting,Physical,101
57,130,Fighting,Electric,102,124,Fighting,Ice,80,Fighting,Special,110
99,64,Ground,Mono,150,158,Psychic,Poison,100,Ground,Physical,79
128,94,Fire,Normal,140,103,Flying,Mono,75,Electric,Physical,59
98,96,Fire,Bug,124,78,Fighting,Fairy,120,Fighting,Physical,19
64,134,Flying,Mono,128,87,Rock,Mono,90,Ground,Special,115
114,118,Fairy,Mono,150,114,Fighting,Mono,95,Fairy,Special,129
79,97,Flying,Mono,117,135,Bug,Poison,120,Flying,Physical,108
53,104,Fairy,Flying,139,93,Ghost,Grass,95,Fairy,Special,71
52,96,Normal,Mono,150,158,Psychic,Poison,90,Ground,Special,44
128,71,Grass,Dragon,103,112,Ice,Grass,80,Fighting,Special,41
137,43,Flying,Mono,62,162,Normal,Mono,120,Flying,Physical,169
106,54,Dark,Mono,107,78,Fire,Ghost,80,Dark,Physical,100
129,118,Rock,Flying,140,103,Flying,Mono,80,Rock,Special,124
80,97,Poison,Bug,128,128,Grass,Dragon,90,Bug,Special,85
144,117,Water,Ice,149,112,Fairy,Mono,90,Water,Special,60
159,85,Rock,Mono,101,79,Bug,Mono,75,Rock,Physical,157
53,104,Fairy,Flying,148,63,Poison,Bug,120,Flying,Physical,52
155,114,Water,Mono,130,120,Psychic,Mono,80,Dark,Physical,86
128,94,Fire,Normal,130,110,Fairy,Rock,75,Electric,Physical,31
108,148,Dark,Mono,130,72,Ice,Bug,80,Dark,Special,107
129,118,Rock,Flying,124,78,Fighting,Fairy,75,Flying,Special,149
102,117,Ghost,Mono,130,120,Psychic,Mono,80,Ghost,Special,99
113,87,Ice,Flying,67,56,Flying,Dragon,75,Ice,Physical,290
83,54,Psychic,Mono,135,139,Fairy,Dark,90,Normal,Special,16
159,85,Rock,Mono,103,82,Rock,Bug,75,Rock,Physical,138
90,114,Grass,Poison,139,93,Ghost,Grass,90,Poison,Special,63
97,70,Ghost,Normal,157,90,Grass,Poison,80,Ghost,Special,37
53,104,Fairy,Flying,101,72,Ghost,Normal,95,Fairy,Special,87
49,71,Ice,Grass,62,162,Normal,Mono,90,Grass,Physical,44
129,118,Rock,Flying,102,91,Flying,Mono,80,Rock,Special,125
152,49,Ice,Mono,102,91,Flying,Mono,75,Ice,Physical,131
125,61,Fighting,Ice,93,129,Ghost,Mono,80,Psychic,Physical,47
137,43,Flying,Mono,132,149,Ghost,Mono,120,Flying,Physical,76
127,62,Psychic,Electric,130,120,Psychic,Mono,75,Electric,Physical,48
128,71,Grass,Dragon,124,113,Normal,Mono,80,Fighting,Special,47
105,94,Fairy,Mono,103,82,Rock,Bug,95,Fairy,Special,62
155,81,Rock,Mono,126,149,Fairy,Flying,75,Rock,Physical,108
52,96,Normal,Mono,165,124,Flying,Mono,90,Normal,Special,45
114,118,Fairy,Mono,114,76,Dark,Mono,95,Fairy,Special,192
110,67,Fighting,Mono,52,154,Dragon,Bug,120,Fighting,Physical,83
70,131,Rock,Mono,57,130,Psychic,Mono,75,Rock,Physical,57
114,118,Fairy,Mono,150,114,Fighting,Mono,95,Fairy,Special,118
91,133,Dragon,Mono,103,82,Rock,Bug,85,Dragon,Special,80
78,162,Water,Mono,55,86,Poison,Mono,90,Water,Special,114
155,81,Rock,Mono,153,54,Psychic,Mono,80,Rock,Special,68
79,69,Water,Psychic,95,134,Dark,Fairy,90,Water,Physical,43
88,149,Rock,Bug,62,162,Normal,Mono,80,Bug,Physical,73
122,101,Fairy,Rock,132,149,Ghost,Mono,75,Rock,Physical,44
91,133,Dragon,Mono,133,111,Flying,Rock,85,Dragon,Special,60
70,131,Rock,Mono,132,149,Ghost,Mono,80,Rock,Special,48
140,85,Ice,Ground,157,90,Grass,Poison,75,Ice,Physical,92
99,120,Poison,Mono,75,52,Flying,Mono,90,Poison,Special,122
53,104,Fairy,Flying,110,113,Rock,Flying,95,Fairy,Special,59
128,94,Fire,Normal,107,78,Fire,Ghost,75,Electric,Physical,38
139,74,Ground,Mono,104,110,Grass,Normal,120,Flying,Physical,129
114,118,Fairy,Mono,110,113,Rock,Flying,80,Steel,Physical,76
78,162,Water,Mono,77,72,Flying,Electric,90,Water,Special,182
139,120,Poison,Mono,102,91,Flying,Mono,90,Poison,Special,71
137,43,Flying,Mono,124,78,Fighting,Fairy,120,Flying,Physical,180
51,98,Fighting,Fairy,140,87,Psychic,Electric,95,Fairy,Special,66
99,120,Poison,Mono,135,90,Fire,Normal,90,Poison,Special,79
73,91,Flying,Mono,139,93,Ghost,Grass,75,Flying,Special,97
122,101,Fairy,Rock,132,149,Ghost,Mono,75,Rock,Physical,46
109,89,Poison,Mono,139,100,Water,Fairy,90,Poison,Special,101
102,117,Ghost,Mono,88,79,Bug,Mono,90,Fire,Special,110
128,94,Fire,Normal,72,77,Dark,Mono,90,Normal,Special,69
144,117,Water,Ice,126,149,Fairy,Flying,90,Ice,Special,87
113,80,Dark,Fairy,126,149,Fairy,Flying,90,Fairy,Physical,47
128,71,Grass,Dragon,128,132,Fighting,Electric,90,Water,Physical,38
73,91,Flying,Mono,59,52,Ground,Mono,120,Flying,Physical,86
52,96,Normal,Mono,102,79,Fire,Ground,90,Ground,Special,95
139,120,Poison,Mono,114,58,Ice,Mono,90,Poison,Special,110
99,64,Ground,Mono,147,78,Normal,Mono,90,Ground,Special,44
88,149,Rock,Bug,124,78,Fighting,Fairy,80,Ghost,Special,60
148,81,Normal,Mono,53,171,Water,Mono,85,Normal,Physical,159
114,118,Fairy,Mono,100,90,Dragon,Mono,95,Fairy,Special,159
57,130,Fighting,Electric,130,110,Fairy,Rock,80,Fighting,Special,54
139,120,Poison,Mono,95,134,Dark,Fairy,80,Poison,Physical,138
75,136,Fairy,Dark,102,79,Fire,Ground,80,Fighting,Special,55
78,162,Water,Mono,55,86,Poison,Mono,90,Water,Special,103
85,128,Flying,Electric,139,100,Water,Fairy,90,Electric,Special,135
137,43,Flying,Mono,135,90,Fire,Normal,120,Flying,Physical,81
106,56,Flying,Mono,64,101,Water,Ice,120,Flying,Physical,124
105,94,Fairy,Mono,103,82,Rock,Bug,95,Fairy,Special,63
64,91,Psychic,Mono,62,162,Normal,Mono,80,Psychic,Physical,48
119,55,Bug,Mono,133,123,Dark,Mono,80,Bug,Physical,86
78,162,Water,Mono,144,106,Dragon,Mono,90,Bug,Special,58
128,71,Grass,Dragon,117,135,Bug,Poison,90,Water,Physical,40
99,64,Ground,Mono,52,154,Dragon,Bug,100,Ground,Physical,58
140,85,Ice,Ground,131,82,Bug,Mono,75,Flying,Special,66
102,87,Water,Mono,148,63,Poison,Bug,90,Fire,Special,101
114,118,Fairy,Mono,102,79,Fire,Ground,85,Dragon,Special,52
90,114,Grass,Poison,114,76,Dark,Mono,90,Grass,Special,89
128,71,Grass,Dragon,62,162,Normal,Mono,90,Water,Physical,73
63,91,Psychic,Poison,101,79,Bug,Mono,80,Rock,Special,82
128,94,Fire,Normal,144,106,Dragon,Mono,90,Normal,Special,53
129,118,Rock,Flying,102,79,Fire,Ground,90,Ground,Special,111
49,124,Bug,Mono,67,56,Flying,Dragon,90,Bug,Special,60
103,111,Bug,Mono,131,82,Bug,Mono,120,Flying,Physical,84
128,71,Grass,Dragon,153,54,Psychic,Mono,90,Grass,Special,76
53,69,Psychic,Mono,135,90,Fire,Normal,90,Psychic,Special,43
73,91,Flying,Mono,55,86,Poison,Mono,120,Flying,Physical,108
148,81,Normal,Mono,150,158,Psychic,Poison,85,Normal,Physical,56
83,54,Psychic,Mono,55,86,Poison,Mono,80,Psychic,Physical,165
80,97,Poison,Bug,135,139,Fairy,Dark,90,Poison,Special,81
52,96,Normal,Mono,126,149,Fairy,Flying,80,Steel,Special,40
83,54,Psychic,Mono,147,78,Normal,Mono,90,Psychic,Special,40
105,94,Fairy,Mono,133,111,Flying,Rock,95,Fairy,Special,49
66,151,Ice,Bug,71,43,Psychic,Mono,90,Ice,Special,181
169,126,Poison,Mono,88,79,Bug,Mono,80,Poison,Physical,152
110,67,Fighting,Mono,148,63,Poison,Bug,90,Normal,Special,42
139,74,Ground,Mono,139,93,Ghost,Grass,120,Flying,Physical,101
154,116,Flying,Mono,101,79,Bug,Mono,120,Flying,Physical,209
79,69,Water,Psychic,140,134,Flying,Mono,75,Rock,Physical,38
118,99,Fire,Ground,146,145,Normal,Fire,90,Ground,Special,86
137,43,Flying,Mono,55,86,Poison,Mono,120,Flying,Physical,179
91,133,Dragon,Mono,133,123,Dark,Mono,85,Dragon,Special,56
159,85,Rock,Mono,57,130,Psychic,Mono,75,Rock,Physical,119
53,104,Fairy,Flying,95,134,Dark,Fairy,95,Fairy,Special,90
119,55,Bug,Mono,124,78,Fighting,Fairy,80,Poison,Physical,65
106,54,Dark,Mono,55,86,Poison,Mono,80,Dark,Physical,98
105,94,Fairy,Mono,126,149,Fairy,Flying,75,Electric,Physical,76
88,149,Rock,Bug,104,110,Grass,Normal,80,Bug,Physical,91
156,131,Ice,Mono,153,54,Psychic,Mono,90,Ice,Special,196
53,69,Psychic,Mono,107,78,Fire,Ghost,80,Ghost,Special,60
53,104,Fairy,Flying,59,52,Ground,Mono,95,Fairy,Special,117
88,149,Rock,Bug,104,110,Grass,Normal,80,Bug,Physical,119
102,117,Ghost,Mono,133,123,Dark,Mono,90,Fire,Special,33
102,87,Water,Mono,110,113,Rock,Flying,90,Water,Physical,153
